Url,PathIdentifier,PropertyId,Price,Unit,Street,City,State,Postcode,SoldDate,Bed,Bath,Parking,Type
www.realestate.com.au/sold/property-house-sa-west+richmond-140766379,/sold/property-house-sa-west+richmond-140766379,140766379,800000,22,Britton Street,West Richmond,SA,5033,8-May-23,3,2,2,House
www.realestate.com.au/sold/property-house-sa-marleston-141957584,/sold/property-house-sa-marleston-141957584,141957584,788000,7,George Street,Marleston,SA,5033,8-May-23,3,2,2,House
www.realestate.com.au/sold/property-house-sa-marleston-142000404,/sold/property-house-sa-marleston-142000404,142000404,642000,25B,Bice Street,Marleston,SA,5033,3-May-23,3,2,2,House
www.realestate.com.au/sold/property-house-sa-richmond-141757680,/sold/property-house-sa-richmond-141757680,141757680,980000,1C,Kitson Avenue,Richmond,SA,5033,28-Apr-23,4,2,2,House
www.realestate.com.au/sold/property-unit-sa-hilton-141801524,/sold/property-unit-sa-hilton-141801524,141801524,627500,1,Halifax Street,Hilton,SA,5033,26-Apr-23,3,1,2,Unit
www.realestate.com.au/sold/property-house-sa-marleston-141823348,/sold/property-house-sa-marleston-141823348,141823348,740000,40,Boss Avenue,Marleston,SA,5033,20-Apr-23,3,2,1,House
www.realestate.com.au/sold/property-house-sa-richmond-141696544,/sold/property-house-sa-richmond-141696544,141696544,750000,72,Lane Street,Richmond,SA,5033,14-Apr-23,3,1,2,House
www.realestate.com.au/sold/property-house-sa-hilton-141868204,/sold/property-house-sa-hilton-141868204,141868204,684000,2,Formby Street,Hilton,SA,5033,14-Apr-23,3,1,2,House
www.realestate.com.au/sold/property-house-sa-marleston-141866660,/sold/property-house-sa-marleston-141866660,141866660,671000,37B,Barwell Avenue,Marleston,SA,5033,12-Apr-23,2,2,1,House
www.realestate.com.au/sold/property-unit-sa-west+richmond-141864348,/sold/property-unit-sa-west+richmond-141864348,141864348,280000,1/283,Richmond Road,West Richmond,SA,5033,12-Apr-23,1,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-141781400,/sold/property-house-sa-richmond-141781400,141781400,870800,35,Lane Street,Richmond,SA,5033,11-Apr-23,3,2,6,House
www.realestate.com.au/sold/property-house-sa-west+richmond-141777712,/sold/property-house-sa-west+richmond-141777712,141777712,925000,2B,Devon Street,West Richmond,SA,5033,4-Apr-23,3,2,4,House
www.realestate.com.au/sold/property-house-sa-marleston-141770488,/sold/property-house-sa-marleston-141770488,141770488,722500,4,Harvey Street,Marleston,SA,5033,3-Apr-23,3,1,3,House
www.realestate.com.au/sold/property-house-sa-richmond-141659592,/sold/property-house-sa-richmond-141659592,141659592,762000,52,Brooker Terrace,Richmond,SA,5033,28-Mar-23,3,2,2,House
www.realestate.com.au/sold/property-townhouse-sa-richmond-141299144,/sold/property-townhouse-sa-richmond-141299144,141299144,660000,Feb-75,Brooker Terrace,Richmond,SA,5033,21-Mar-23,4,2,2,Townhouse
www.realestate.com.au/sold/property-unit-sa-richmond-141730776,/sold/property-unit-sa-richmond-141730776,141730776,335000,Aug-67,Milner Road,Richmond,SA,5033,20-Mar-23,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-marleston-141311148,/sold/property-house-sa-marleston-141311148,141311148,780000,31B,Anstey Crescent,Marleston,SA,5033,17-Mar-23,3,2,2,House
www.realestate.com.au/sold/property-unit-sa-marleston-141478916,/sold/property-unit-sa-marleston-141478916,141478916,419500,6/32-34,Barnes Avenue,Marleston,SA,5033,6-Mar-23,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-marleston-141416644,/sold/property-house-sa-marleston-141416644,141416644,910000,45,Cudmore Terrace,Marleston,SA,5033,4-Mar-23,4,2,3,House
www.realestate.com.au/sold/property-house-sa-cowandilla-141393136,/sold/property-house-sa-cowandilla-141393136,141393136,806000,7,Collins Street,Cowandilla,SA,5033,27-Feb-23,4,2,3,House
www.realestate.com.au/sold/property-house-sa-richmond-141330512,/sold/property-house-sa-richmond-141330512,141330512,1260000,32,& 32A Bickford Street,Richmond,SA,5033,25-Feb-23,4,2,4,House
www.realestate.com.au/sold/property-townhouse-sa-richmond-141455160,/sold/property-townhouse-sa-richmond-141455160,141455160,814000,30a,Arthur Street,Richmond,SA,5033,22-Feb-23,3,2,4,Townhouse
www.realestate.com.au/sold/property-house-sa-marleston-141395464,/sold/property-house-sa-marleston-141395464,141395464,686000,27A,Barwell Avenue,Marleston,SA,5033,20-Feb-23,3,2,1,House
www.realestate.com.au/sold/property-house-sa-marleston-141353100,/sold/property-house-sa-marleston-141353100,141353100,790000,55,Boss Avenue,Marleston,SA,5033,18-Feb-23,3,2,2,House
www.realestate.com.au/sold/property-unit-sa-marleston-141204460,/sold/property-unit-sa-marleston-141204460,141204460,385000,20-Jun,Allington Avenue,Marleston,SA,5033,10-Feb-23,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-141271848,/sold/property-house-sa-richmond-141271848,141271848,650000,2B,Martin Avenue,Richmond,SA,5033,7-Feb-23,3,2,1,House
www.realestate.com.au/sold/property-house-sa-richmond-141001152,/sold/property-house-sa-richmond-141001152,141001152,635000,7A,Bickford Street,Richmond,SA,5033,23-Jan-23,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139864211,/sold/property-house-sa-richmond-139864211,139864211,620000,46,Brooker Terrace,Richmond,SA,5033,23-Jan-23,3,1,1,House
www.realestate.com.au/sold/property-house-sa-cowandilla-141189992,/sold/property-house-sa-cowandilla-141189992,141189992,725000,17,Wilson Street,Cowandilla,SA,5033,20-Jan-23,3,1,3,House
www.realestate.com.au/sold/property-house-sa-hilton-141185316,/sold/property-house-sa-hilton-141185316,141185316,810000,32,Burt Avenue,Hilton,SA,5033,19-Jan-23,3,1,1,House
www.realestate.com.au/sold/property-townhouse-sa-marleston-140845468,/sold/property-townhouse-sa-marleston-140845468,140845468,620000,11B,Barnes Avenue,Marleston,SA,5033,13-Dec-22,3,2,1,Townhouse
www.realestate.com.au/sold/property-house-sa-marleston-140962704,/sold/property-house-sa-marleston-140962704,140962704,765000,17,Galway Avenue,Marleston,SA,5033,9-Dec-22,4,2,2,House
www.realestate.com.au/sold/property-house-sa-richmond-141022668,/sold/property-house-sa-richmond-141022668,141022668,767000,17,Apollo Circuit,Richmond,SA,5033,7-Dec-22,3,1,2,House
www.realestate.com.au/sold/property-unit-sa-richmond-140878588,/sold/property-unit-sa-richmond-140878588,140878588,535000,Mar-33,Lucas Street,Richmond,SA,5033,1-Dec-22,3,1,1,Unit
www.realestate.com.au/sold/property-unit-sa-west+richmond-140962484,/sold/property-unit-sa-west+richmond-140962484,140962484,278000,2/283,Richmond Road,West Richmond,SA,5033,30-Nov-22,1,1,1,Unit
www.realestate.com.au/sold/property-unit-sa-marleston-140969412,/sold/property-unit-sa-marleston-140969412,140969412,310000,Feb-47,Boss Avenue,Marleston,SA,5033,29-Nov-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-cowandilla-140760499,/sold/property-house-sa-cowandilla-140760499,140760499,725000,13,Wilson Street,Cowandilla,SA,5033,19-Nov-22,3,1,4,House
www.realestate.com.au/sold/property-house-sa-cowandilla-140704251,/sold/property-house-sa-cowandilla-140704251,140704251,820000,2,Spencer Street,Cowandilla,SA,5033,15-Nov-22,3,1,1,House
www.realestate.com.au/sold/property-house-sa-west+richmond-140695111,/sold/property-house-sa-west+richmond-140695111,140695111,570000,14,Trennery Street,West Richmond,SA,5033,12-Nov-22,3,2,2,House
www.realestate.com.au/sold/property-house-sa-richmond-140750527,/sold/property-house-sa-richmond-140750527,140750527,585000,51,Milner Road,Richmond,SA,5033,11-Nov-22,3,1,1,House
www.realestate.com.au/sold/property-unit-sa-richmond-140356755,/sold/property-unit-sa-richmond-140356755,140356755,393000,6-Jan,Bartholomew Street,Richmond,SA,5033,3-Nov-22,2,1,1,Unit
www.realestate.com.au/sold/property-unit-sa-richmond-140576987,/sold/property-unit-sa-richmond-140576987,140576987,296500,Feb-61,Milner Road,Richmond,SA,5033,1-Nov-22,2,1,1,Unit
www.realestate.com.au/sold/property-unit-sa-marleston-139892279,/sold/property-unit-sa-marleston-139892279,139892279,421000,11-Feb,Galway Avenue,Marleston,SA,5033,23-Oct-22,2,1,2,Unit
www.realestate.com.au/sold/property-house-sa-cowandilla-140530203,/sold/property-house-sa-cowandilla-140530203,140530203,770000,11a,Spencer Street,Cowandilla,SA,5033,20-Oct-22,3,2,4,House
www.realestate.com.au/sold/property-unit-sa-richmond-140480351,/sold/property-unit-sa-richmond-140480351,140480351,342500,14-Apr,Arthur Street,Richmond,SA,5033,19-Oct-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-cowandilla-140421947,/sold/property-house-sa-cowandilla-140421947,140421947,720000,11A,Turner Street,Cowandilla,SA,5033,5-Oct-22,3,1,4,House
www.realestate.com.au/sold/property-house-sa-marleston-140346727,/sold/property-house-sa-marleston-140346727,140346727,720000,58,Argyle Avenue,Marleston,SA,5033,1-Oct-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139921015,/sold/property-house-sa-richmond-139921015,139921015,650000,16B,Haynes Avenue,Richmond,SA,5033,30-Sep-22,3,2,1,House
www.realestate.com.au/sold/property-unit-sa-marleston-139922871,/sold/property-unit-sa-marleston-139922871,139922871,375000,Jan-32,Barnes Avenue,Marleston,SA,5033,30-Sep-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-140137927,/sold/property-house-sa-richmond-140137927,140137927,540400,19-Feb,Brooker Terrace,Richmond,SA,5033,26-Sep-22,2,1,1,House
www.realestate.com.au/sold/property-house-sa-richmond-140210495,/sold/property-house-sa-richmond-140210495,140210495,980000,4,Weaver Avenue,Richmond,SA,5033,17-Sep-22,4,2,2,House
www.realestate.com.au/sold/property-house-sa-hilton-139610327,/sold/property-house-sa-hilton-139610327,139610327,999888,9,Mallen Street,Hilton,SA,5033,16-Sep-22,3,1,4,House
www.realestate.com.au/sold/property-residential+land-sa-richmond-203336655,/sold/property-residential+land-sa-richmond-203336655,203336655,620000,32,Arthur Street,Richmond,SA,5033,13-Sep-22,0,0,0,Residential land
www.realestate.com.au/sold/property-house-sa-west+richmond-140208207,/sold/property-house-sa-west+richmond-140208207,140208207,733000,18,Trennery Street,West Richmond,SA,5033,10-Sep-22,2,1,1,House
www.realestate.com.au/sold/property-house-sa-marleston-140026811,/sold/property-house-sa-marleston-140026811,140026811,872000,20,Aldridge Terrace,Marleston,SA,5033,28-Aug-22,3,2,4,House
www.realestate.com.au/sold/property-house-sa-west+richmond-139805347,/sold/property-house-sa-west+richmond-139805347,139805347,705000,307,Richmond Road,West Richmond,SA,5033,26-Aug-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-140080455,/sold/property-house-sa-richmond-140080455,140080455,855000,45,Shierlaw Street,Richmond,SA,5033,25-Aug-22,3,1,5,House
www.realestate.com.au/sold/property-house-sa-hilton-139447807,/sold/property-house-sa-hilton-139447807,139447807,710000,13,Verran Avenue,Hilton,SA,5033,23-Aug-22,2,1,4,House
www.realestate.com.au/sold/property-house-sa-marleston-140135351,/sold/property-house-sa-marleston-140135351,140135351,665000,67,Cudmore Terrace,Marleston,SA,5033,23-Aug-22,3,1,1,House
www.realestate.com.au/sold/property-house-sa-richmond-139965803,/sold/property-house-sa-richmond-139965803,139965803,1520000,46,Craig Street,Richmond,SA,5033,18-Aug-22,4,2,2,House
www.realestate.com.au/sold/property-unit-sa-marleston-139916743,/sold/property-unit-sa-marleston-139916743,139916743,258000,Mar-68,Argyle Avenue,Marleston,SA,5033,18-Aug-22,1,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-139959299,/sold/property-house-sa-richmond-139959299,139959299,740000,1,Burton Street,Richmond,SA,5033,15-Aug-22,3,2,2,House
www.realestate.com.au/sold/property-unit-sa-marleston-139497635,/sold/property-unit-sa-marleston-139497635,139497635,415000,9/9/15,Cudmore Terrace,Marleston,SA,5033,10-Aug-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-west+richmond-139951327,/sold/property-house-sa-west+richmond-139951327,139951327,815000,13a,Passmore Street,West Richmond,SA,5033,9-Aug-22,4,2,2,House
www.realestate.com.au/sold/property-house-sa-cowandilla-139893451,/sold/property-house-sa-cowandilla-139893451,139893451,610000,19,Poynton Street,Cowandilla,SA,5033,29-Jul-22,3,1,4,House
www.realestate.com.au/sold/property-house-sa-richmond-139461091,/sold/property-house-sa-richmond-139461091,139461091,628000,5B,Bickford Street,Richmond,SA,5033,28-Jul-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-hilton-139787715,/sold/property-house-sa-hilton-139787715,139787715,798000,16,Halifax Street,Hilton,SA,5033,23-Jul-22,2,1,2,House
www.realestate.com.au/sold/property-house-sa-hilton-139647911,/sold/property-house-sa-hilton-139647911,139647911,590000,17,Washington Street,Hilton,SA,5033,18-Jul-22,2,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139134087,/sold/property-house-sa-richmond-139134087,139134087,580000,68,Milner Road,Richmond,SA,5033,12-Jul-22,4,1,1,House
www.realestate.com.au/sold/property-unit-sa-marleston-139481119,/sold/property-unit-sa-marleston-139481119,139481119,455000,2/9/15,Cudmore Terrace,Marleston,SA,5033,12-Jul-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-139665919,/sold/property-house-sa-richmond-139665919,139665919,1415000,45,Lane Street,Richmond,SA,5033,9-Jul-22,5,3,6,House
www.realestate.com.au/sold/property-house-sa-richmond-139584563,/sold/property-house-sa-richmond-139584563,139584563,766000,11,Haynes Avenue,Richmond,SA,5033,1-Jul-22,2,1,1,House
www.realestate.com.au/sold/property-house-sa-west+richmond-139565259,/sold/property-house-sa-west+richmond-139565259,139565259,550000,42,Passmore Street,West Richmond,SA,5033,29-Jun-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-cowandilla-138563839,/sold/property-house-sa-cowandilla-138563839,138563839,690000,97,Marion Road,Cowandilla,SA,5033,25-Jun-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139374395,/sold/property-house-sa-richmond-139374395,139374395,720000,21,Kinnaird Avenue,Richmond,SA,5033,17-Jun-22,3,2,1,House
www.realestate.com.au/sold/property-residential+land-sa-hilton-203165302,/sold/property-residential+land-sa-hilton-203165302,203165302,442000,24,Milner Road,Hilton,SA,5033,14-Jun-22,0,0,0,Residential land
www.realestate.com.au/sold/property-townhouse-sa-marleston-139091783,/sold/property-townhouse-sa-marleston-139091783,139091783,595000,63B,Argyle Avenue,Marleston,SA,5033,8-Jun-22,3,2,2,Townhouse
www.realestate.com.au/sold/property-house-sa-hilton-139516175,/sold/property-house-sa-hilton-139516175,139516175,726000,254,South Road,Hilton,SA,5033,7-Jun-22,3,1,6,House
www.realestate.com.au/sold/property-house-sa-marleston-139376679,/sold/property-house-sa-marleston-139376679,139376679,1275000,17,Bice Street,Marleston,SA,5033,4-Jun-22,4,2,3,House
www.realestate.com.au/sold/property-house-sa-cowandilla-139390211,/sold/property-house-sa-cowandilla-139390211,139390211,830000,32,Jenkins Street,Cowandilla,SA,5033,4-Jun-22,3,1,2,House
www.realestate.com.au/sold/property-unit-sa-hilton-139146995,/sold/property-unit-sa-hilton-139146995,139146995,356000,14-Mar,Washington Street,Hilton,SA,5033,2-Jun-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-richmond-139329799,/sold/property-house-sa-richmond-139329799,139329799,830010,3,Lane Street,Richmond,SA,5033,26-May-22,4,1,2,House
www.realestate.com.au/sold/property-house-sa-cowandilla-139237731,/sold/property-house-sa-cowandilla-139237731,139237731,778000,18,Neill Road,Cowandilla,SA,5033,23-May-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139176431,/sold/property-house-sa-richmond-139176431,139176431,860000,58,Craig Street,Richmond,SA,5033,14-May-22,3,2,6,House
www.realestate.com.au/sold/property-house-sa-marleston-139137403,/sold/property-house-sa-marleston-139137403,139137403,675000,43,Galway Avenue,Marleston,SA,5033,14-May-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-hilton-139267339,/sold/property-house-sa-hilton-139267339,139267339,920000,16,Bennett Street,Hilton,SA,5033,13-May-22,3,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-139045063,/sold/property-house-sa-richmond-139045063,139045063,841050,51,Bickford Street,Richmond,SA,5033,7-May-22,3,1,1,House
www.realestate.com.au/sold/property-house-sa-hilton-139122683,/sold/property-house-sa-hilton-139122683,139122683,1036000,14,Burt Avenue,Hilton,SA,5033,6-May-22,3,1,4,House
www.realestate.com.au/sold/property-house-sa-west+richmond-138928179,/sold/property-house-sa-west+richmond-138928179,138928179,525000,38,Morley Street,West Richmond,SA,5033,28-Apr-22,4,1,1,House
www.realestate.com.au/sold/property-unit-sa-marleston-139023915,/sold/property-unit-sa-marleston-139023915,139023915,505000,1/31/33,Sutton Terrace,Marleston,SA,5033,21-Apr-22,2,1,2,Unit
www.realestate.com.au/sold/property-house-sa-richmond-138868639,/sold/property-house-sa-richmond-138868639,138868639,635000,44A,Brooker Terrace,Richmond,SA,5033,11-Apr-22,3,2,1,House
www.realestate.com.au/sold/property-house-sa-hilton-138876711,/sold/property-house-sa-hilton-138876711,138876711,975000,15,Davenport Terrace,Hilton,SA,5033,9-Apr-22,3,1,3,House
www.realestate.com.au/sold/property-house-sa-richmond-138864059,/sold/property-house-sa-richmond-138864059,138864059,1266000,35,Shierlaw Street,Richmond,SA,5033,8-Apr-22,4,2,4,House
www.realestate.com.au/sold/property-house-sa-marleston-138823215,/sold/property-house-sa-marleston-138823215,138823215,702000,4,John Street,Marleston,SA,5033,7-Apr-22,2,1,1,House
www.realestate.com.au/sold/property-unit-sa-marleston-138722699,/sold/property-unit-sa-marleston-138722699,138722699,375000,Mar-48,Argyle Avenue,Marleston,SA,5033,7-Apr-22,2,1,2,Unit
www.realestate.com.au/sold/property-house-sa-hilton-138740391,/sold/property-house-sa-hilton-138740391,138740391,950000,6,Verran Avenue,Hilton,SA,5033,28-Mar-22,3,2,8,House
www.realestate.com.au/sold/property-unit-sa-marleston-138753907,/sold/property-unit-sa-marleston-138753907,138753907,498500,11-Mar,Galway Avenue,Marleston,SA,5033,24-Mar-22,2,1,1,Unit
www.realestate.com.au/sold/property-house-sa-cowandilla-138674091,/sold/property-house-sa-cowandilla-138674091,138674091,705000,Jan-88,Bagot Avenue,Cowandilla,SA,5033,17-Mar-22,3,1,1,House
www.realestate.com.au/sold/property-house-sa-richmond-138681991,/sold/property-house-sa-richmond-138681991,138681991,605000,35,Redin Street,Richmond,SA,5033,17-Mar-22,2,1,2,House
www.realestate.com.au/sold/property-house-sa-richmond-138418287,/sold/property-house-sa-richmond-138418287,138418287,515000,14A,Kinnaird Avenue,Richmond,SA,5033,9-Mar-22,2,1,1,House
